date_reg,type,maker,model,colour,fuel,state
2025-02-24,motokar,nissan,almera,grey,petrol,rakan niaga
2025-02-24,motokar,nissan,almera,grey,petrol,kedah
2025-02-24,jip,nissan,kicks,orange,hybrid_petrol,w.p. kuala lumpur
2025-02-24,jip,nissan,kicks,orange,hybrid_petrol,rakan niaga
2025-02-24,jip,nissan,kicks,black,hybrid_petrol,rakan niaga
2025-02-24,jip,nissan,kicks,silver,hybrid_petrol,rakan niaga
2025-02-24,jip,nissan,kicks,white,hybrid_petrol,rakan niaga
2025-02-24,pick_up,nissan,navara,black,greendiesel,rakan niaga
2025-02-24,window_van,nissan,serena,grey,petrol,pulau pinang
2025-02-24,window_van,nissan,serena,black,petrol,rakan niaga
2025-02-24,window_van,nissan,serena,grey,petrol,rakan niaga
2025-02-24,window_van,nissan,serena,white,petrol,selangor
2025-02-24,jip,nissan,x-trail,black,petrol,rakan niaga
2025-02-24,jip,nissan,x-trail,white,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,black,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,white,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,red,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,black,petrol,kedah
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,w.p. kuala lumpur
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,selangor
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,kedah
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,white,petrol,perak
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,red,petrol,w.p. kuala lumpur
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,black,petrol,sabah
2025-02-24,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,melaka
2025-02-24,jip,perodua,aruz,silver,petrol,sarawak
2025-02-24,jip,perodua,aruz,black,petrol,rakan niaga
2025-02-24,jip,perodua,aruz,grey,petrol,rakan niaga
2025-02-24,jip,perodua,aruz,white,petrol,rakan niaga
2025-02-24,jip,perodua,aruz,red,petrol,rakan niaga
2025-02-24,jip,perodua,aruz,silver,petrol,rakan niaga
2025-02-24,jip,perodua,ativa,silver,petrol,rakan niaga
2025-02-24,jip,perodua,ativa,red,petrol,rakan niaga
2025-02-24,jip,perodua,ativa,blue,petrol,rakan niaga
2025-02-24,jip,perodua,ativa,grey,petrol,rakan niaga
2025-02-24,jip,perodua,ativa,white,petrol,rakan niaga
2025-02-24,jip,perodua,ativa,white,petrol,w.p. kuala lumpur
2025-02-24,jip,perodua,ativa,grey,petrol,w.p. kuala lumpur
2025-02-24,jip,perodua,ativa,red,petrol,w.p. kuala lumpur
2025-02-24,jip,perodua,ativa,white,petrol,sarawak
2025-02-24,motokar,perodua,axia,silver,petrol,rakan niaga
2025-02-24,motokar,perodua,axia,grey,petrol,rakan niaga
2025-02-24,motokar,perodua,axia,silver,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,axia,red,petrol,rakan niaga
2025-02-24,motokar,perodua,axia,white,petrol,rakan niaga
2025-02-24,motokar,perodua,axia,blue,petrol,rakan niaga
2025-02-24,motokar,perodua,axia,blue,petrol,pulau pinang
2025-02-24,motokar,perodua,axia,grey,petrol,melaka
2025-02-24,motokar,perodua,axia,grey,petrol,sarawak
2025-02-24,motokar,perodua,axia,white,petrol,sarawak
2025-02-24,motokar,perodua,axia,grey,petrol,kedah
2025-02-24,motokar,perodua,axia,silver,petrol,johor
2025-02-24,motokar,perodua,axia,blue,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,axia,grey,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,axia,silver,petrol,sabah
2025-02-24,motokar,perodua,bezza,grey,petrol,rakan niaga
2025-02-24,motokar,perodua,bezza,silver,petrol,rakan niaga
2025-02-24,motokar,perodua,bezza,red,petrol,rakan niaga
2025-02-24,motokar,perodua,bezza,white,petrol,rakan niaga
2025-02-24,motokar,perodua,bezza,blue,petrol,rakan niaga
2025-02-24,motokar,perodua,bezza,red,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,bezza,white,petrol,sarawak
2025-02-24,motokar,perodua,bezza,grey,petrol,sarawak
2025-02-24,motokar,perodua,bezza,brown,petrol,rakan niaga
2025-02-24,motokar,perodua,bezza,silver,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,bezza,white,petrol,johor
2025-02-24,motokar,perodua,bezza,blue,petrol,johor
2025-02-24,motokar,perodua,bezza,red,petrol,johor
2025-02-24,motokar,perodua,bezza,silver,petrol,perlis
2025-02-24,motokar,perodua,myvi,grey,petrol,rakan niaga
2025-02-24,motokar,perodua,myvi,silver,petrol,rakan niaga
2025-02-24,motokar,perodua,myvi,blue,petrol,rakan niaga
2025-02-24,motokar,perodua,myvi,red,petrol,rakan niaga
2025-02-24,motokar,perodua,myvi,white,petrol,rakan niaga
2025-02-24,motokar,perodua,myvi,red,petrol,selangor
2025-02-24,motokar,perodua,myvi,red,petrol,sabah
2025-02-24,motokar,perodua,myvi,red,petrol,johor
2025-02-24,motokar,perodua,myvi,red,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,myvi,silver,petrol,w.p. kuala lumpur
2025-02-24,motokar,perodua,myvi,red,petrol,perlis
2025-02-24,motokar,perodua,myvi,white,petrol,w.p. kuala lumpur
2025-02-24,jip,peugeot,2008,white,petrol,rakan niaga
2025-02-24,jip,peugeot,3008,black,petrol,selangor
2025-02-24,jip,peugeot,3008,grey,petrol,rakan niaga
2025-02-24,jip,peugeot,408,blue,petrol,w.p. kuala lumpur
2025-02-24,jip,peugeot,408,blue,petrol,rakan niaga
2025-02-24,motokar,porsche,911 carrera,blue,petrol,w.p. kuala lumpur
2025-02-24,motokar,porsche,911 carrera,red,petrol,w.p. kuala lumpur
2025-02-24,motokar,porsche,911 targa,black,petrol,pulau pinang
2025-02-24,jip,porsche,cayenne,grey,petrol,rakan niaga
2025-02-24,jip,porsche,cayenne,white,petrol,w.p. kuala lumpur
2025-02-24,jip,porsche,cayenne,white,petrol,rakan niaga
2025-02-24,jip,porsche,macan,blue,petrol,sarawak
2025-02-24,motokar,porsche,panamera,grey,petrol,rakan niaga
2025-02-24,motokar,porsche,taycan,white,electric,selangor
2025-02-24,motokar,porsche,taycan,red,electric,rakan niaga
2025-02-24,motokar,porsche,taycan,blue,electric,rakan niaga
2025-02-24,motokar,porsche,taycan,black,electric,selangor
2025-02-24,motokar,porsche,taycan,red,electric,w.p. kuala lumpur
2025-02-24,motokar,proton,iriz,white,petrol,rakan niaga
2025-02-24,motokar,proton,iriz,silver,petrol,rakan niaga
2025-02-24,motokar,proton,iriz,grey,petrol,rakan niaga
2025-02-24,motokar,proton,persona,red,petrol,rakan niaga
2025-02-24,motokar,proton,persona,grey,petrol,rakan niaga
2025-02-24,motokar,proton,persona,white,petrol,rakan niaga
2025-02-24,motokar,proton,persona,silver,petrol,rakan niaga
2025-02-24,motokar,proton,persona,maroon,petrol,rakan niaga
2025-02-24,motokar,proton,persona,grey,petrol,negeri sembilan
2025-02-24,motokar,proton,persona,grey,petrol,w.p. kuala lumpur
2025-02-24,motokar,proton,s70,green,petrol,rakan niaga
2025-02-24,motokar,proton,s70,silver,petrol,rakan niaga
2025-02-24,motokar,proton,s70,blue,petrol,rakan niaga
2025-02-24,motokar,proton,s70,grey,petrol,rakan niaga
2025-02-24,motokar,proton,s70,blue,petrol,selangor
2025-02-24,motokar,proton,s70,black,petrol,rakan niaga
2025-02-24,motokar,proton,s70,white,petrol,rakan niaga
2025-02-24,motokar,proton,s70,green,petrol,selangor
2025-02-24,motokar,proton,s70,blue,petrol,w.p. kuala lumpur
2025-02-24,motokar,proton,saga,silver,petrol,rakan niaga
2025-02-24,motokar,proton,saga,grey,petrol,rakan niaga
2025-02-24,motokar,proton,saga,maroon,petrol,rakan niaga
2025-02-24,motokar,proton,saga,white,petrol,rakan niaga
2025-02-24,motokar,proton,saga,red,petrol,rakan niaga
2025-02-24,motokar,proton,saga,silver,petrol,w.p. kuala lumpur
2025-02-24,motokar,proton,saga,grey,petrol,pahang
2025-02-24,motokar,proton,saga,grey,petrol,w.p. kuala lumpur
2025-02-24,jip,proton,x50,black,petrol,rakan niaga
2025-02-24,jip,proton,x50,grey,petrol,rakan niaga
2025-02-24,jip,proton,x50,white,petrol,w.p. kuala lumpur
2025-02-24,jip,proton,x50,black,petrol,sabah
2025-02-24,jip,proton,x50,silver,petrol,rakan niaga
2025-02-24,jip,proton,x50,white,petrol,rakan niaga
2025-02-24,jip,proton,x50,red,petrol,rakan niaga
2025-02-24,jip,proton,x50,white,petrol,johor
2025-02-24,jip,proton,x50,blue,petrol,rakan niaga
2025-02-24,jip,proton,x50,grey,petrol,johor
2025-02-24,jip,proton,x50,grey,petrol,terengganu
2025-02-24,jip,proton,x70,white,petrol,rakan niaga
2025-02-24,jip,proton,x70,blue,petrol,pahang
2025-02-24,jip,proton,x70,blue,petrol,rakan niaga
2025-02-24,jip,proton,x70,black,petrol,w.p. kuala lumpur
2025-02-24,jip,proton,x70,red,petrol,rakan niaga
2025-02-24,jip,proton,x70,grey,petrol,rakan niaga
2025-02-24,jip,proton,x70,blue,petrol,johor
2025-02-24,jip,proton,x70,silver,petrol,rakan niaga
2025-02-24,jip,proton,x90,grey,petrol,melaka
2025-02-24,jip,proton,x90,grey,petrol,rakan niaga
2025-02-24,jip,proton,x90,blue,petrol,rakan niaga
2025-02-24,jip,proton,x90,silver,petrol,rakan niaga
2025-02-24,jip,proton,x90,white,petrol,rakan niaga
2025-02-24,jip,proton,x90,grey,petrol,perlis
2025-02-24,jip,proton,e.mas 7,pink,electric,rakan niaga
2025-02-24,jip,proton,e.mas 7,grey,electric,rakan niaga
2025-02-24,jip,proton,e.mas 7,white,electric,w.p. kuala lumpur
2025-02-24,jip,proton,e.mas 7,white,electric,rakan niaga
2025-02-24,jip,proton,e.mas 7,pink,electric,w.p. kuala lumpur
2025-02-24,jip,proton,e.mas 7,silver,electric,kelantan
2025-02-24,jip,proton,e.mas 7,silver,electric,w.p. kuala lumpur
2025-02-24,jip,proton,e.mas 7,grey,electric,johor
2025-02-24,jip,proton,e.mas 7,white,electric,johor
2025-02-24,jip,proton,e.mas 7,green,electric,rakan niaga
2025-02-24,jip,proton,e.mas 7,silver,electric,rakan niaga
2025-02-24,jip,proton,e.mas 7,green,electric,w.p. kuala lumpur
2025-02-24,jip,smart,brabus,blue,electric,rakan niaga
2025-02-24,motokar,smart,brabus,silver,electric,rakan niaga
2025-02-24,jip,subaru,forester,white,petrol,perak
2025-02-24,jip,subaru,xv,black,petrol,rakan niaga
2025-02-24,jip,subaru,xv,blue,petrol,rakan niaga
2025-02-24,jip,subaru,xv,silver,petrol,rakan niaga
2025-02-24,jip,subaru,xv,grey,petrol,rakan niaga
2025-02-24,jip,suzuki,jimny,black,petrol,rakan niaga
2025-02-24,jip,suzuki,jimny,white,petrol,melaka
2025-02-24,jip,suzuki,jimny,grey,petrol,rakan niaga
2025-02-24,motokar,suzuki,swift,white,petrol,w.p. kuala lumpur
2025-02-24,motokar,suzuki,swift,blue,petrol,rakan niaga
2025-02-24,motokar,tesla,model 3,white,electric,rakan niaga
2025-02-24,motokar,tesla,model 3,silver,electric,rakan niaga
2025-02-24,motokar,tesla,model 3,black,electric,selangor
2025-02-24,motokar,tesla,model 3,red,electric,rakan niaga
2025-02-24,motokar,tesla,model 3,grey,electric,rakan niaga
2025-02-24,motokar,tesla,model 3,grey,electric,pahang
2025-02-24,motokar,tesla,model y,white,electric,rakan niaga
2025-02-24,motokar,tesla,model y,silver,electric,rakan niaga
2025-02-24,window_van,toyota,alphard,white,petrol,rakan niaga
2025-02-24,window_van,toyota,alphard,white,petrol,w.p. kuala lumpur
2025-02-24,window_van,toyota,alphard,black,petrol,sarawak
2025-02-24,window_van,toyota,alphard,black,petrol,rakan niaga
2025-02-24,window_van,toyota,alphard,white,petrol,sabah
2025-02-24,window_van,toyota,alphard,white,petrol,pulau pinang
2025-02-24,window_van,toyota,alphard,black,petrol,selangor
2025-02-24,window_van,toyota,alphard,black,petrol,johor
2025-02-24,window_van,toyota,alphard,white,petrol,pahang
2025-02-24,window_van,toyota,alphard,white,petrol,selangor
2025-02-24,window_van,toyota,alphard,white,petrol,melaka
2025-02-24,window_van,toyota,alphard,black,petrol,w.p. kuala lumpur
2025-02-24,window_van,toyota,alphard,white,petrol,perak
2025-02-24,window_van,toyota,alphard,white,petrol,negeri sembilan
2025-02-24,window_van,toyota,alphard,white,petrol,kedah
2025-02-24,motokar,toyota,camry,white,petrol,rakan niaga
2025-02-24,motokar,toyota,camry,grey,petrol,rakan niaga
2025-02-24,motokar,toyota,corolla altis,white,petrol,rakan niaga
2025-02-24,motokar,toyota,corolla altis,white,petrol,perlis
2025-02-24,motokar,toyota,corolla altis,black,petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,blue,hybrid_petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,white,hybrid_petrol,sarawak
2025-02-24,jip,toyota,corolla cross,silver,petrol,johor
2025-02-24,jip,toyota,corolla cross,white,petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,blue,petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,red,petrol,perak
2025-02-24,jip,toyota,corolla cross,grey,hybrid_petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,white,hybrid_petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,silver,petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,blue,petrol,selangor
2025-02-24,jip,toyota,corolla cross,silver,petrol,selangor
2025-02-24,jip,toyota,corolla cross,silver,hybrid_petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,white,hybrid_petrol,w.p. kuala lumpur
2025-02-24,jip,toyota,corolla cross,silver,hybrid_petrol,selangor
2025-02-24,jip,toyota,corolla cross,white,hybrid_petrol,terengganu
2025-02-24,jip,toyota,corolla cross,red,hybrid_petrol,rakan niaga
2025-02-24,jip,toyota,corolla cross,blue,hybrid_petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,crown,black,petrol,w.p. kuala lumpur
2025-02-24,window_van,toyota,estima,white,petrol,rakan niaga
2025-02-24,jip,toyota,fortuner,black,diesel,rakan niaga
2025-02-24,jip,toyota,fortuner,white,greendiesel,rakan niaga
2025-02-24,jip,toyota,fortuner,silver,greendiesel,rakan niaga
2025-02-24,jip,toyota,fortuner,silver,greendiesel,sarawak
2025-02-24,jip,toyota,fortuner,brown,petrol,rakan niaga
2025-02-24,motokar,toyota,gr86,silver,petrol,w.p. kuala lumpur
2025-02-24,jip,toyota,harrier,black,petrol,rakan niaga
2025-02-24,jip,toyota,harrier,white,petrol,selangor
2025-02-24,jip,toyota,harrier,black,petrol,kedah
2025-02-24,jip,toyota,harrier,white,petrol,w.p. kuala lumpur
2025-02-24,jip,toyota,harrier,black,petrol,w.p. kuala lumpur
2025-02-24,jip,toyota,harrier,white,petrol,sarawak
2025-02-24,window_van,toyota,hiace,white,greendiesel,w.p. kuala lumpur
2025-02-24,window_van,toyota,hiace,white,greendiesel,perak
2025-02-24,pick_up,toyota,hilux,black,diesel,sarawak
2025-02-24,pick_up,toyota,hilux,white,diesel,sarawak
2025-02-24,pick_up,toyota,hilux,black,diesel,sabah
2025-02-24,pick_up,toyota,hilux,black,diesel,selangor
2025-02-24,pick_up,toyota,hilux,white,diesel,sabah
2025-02-24,pick_up,toyota,hilux,silver,diesel,selangor
2025-02-24,pick_up,toyota,hilux,white,greendiesel,sabah
2025-02-24,pick_up,toyota,hilux,brown,greendiesel,johor
2025-02-24,pick_up,toyota,hilux,white,greendiesel,rakan niaga
2025-02-24,pick_up,toyota,hilux,brown,diesel,sarawak
2025-02-24,pick_up,toyota,hilux,black,diesel,perak
2025-02-24,pick_up,toyota,hilux,silver,diesel,w.p. kuala lumpur
2025-02-24,pick_up,toyota,hilux,red,greendiesel,w.p. kuala lumpur
2025-02-24,pick_up,toyota,hilux,white,greendiesel,sarawak
2025-02-24,pick_up,toyota,hilux,black,greendiesel,sabah
2025-02-24,pick_up,toyota,hilux,brown,greendiesel,sarawak
2025-02-24,pick_up,toyota,hilux,black,diesel,pulau pinang
2025-02-24,pick_up,toyota,hilux,red,diesel,sarawak
2025-02-24,pick_up,toyota,hilux,black,greendiesel,w.p. kuala lumpur
2025-02-24,pick_up,toyota,hilux,black,diesel,johor
2025-02-24,pick_up,toyota,hilux,silver,greendiesel,sarawak
2025-02-24,pick_up,toyota,hilux,silver,diesel,sarawak
2025-02-24,pick_up,toyota,hilux,white,diesel,johor
2025-02-24,pick_up,toyota,hilux,white,greendiesel,johor
2025-02-24,pick_up,toyota,hilux,white,diesel,selangor
2025-02-24,pick_up,toyota,hilux,silver,greendiesel,w.p. kuala lumpur
2025-02-24,pick_up,toyota,hilux,white,diesel,w.p. kuala lumpur
2025-02-24,pick_up,toyota,hilux,beige,diesel,perak
2025-02-24,pick_up,toyota,hilux,red,diesel,perak
2025-02-24,pick_up,toyota,hilux,brown,diesel,sabah
2025-02-24,pick_up,toyota,hilux,red,diesel,sabah
2025-02-24,pick_up,toyota,hilux,black,greendiesel,negeri sembilan
2025-02-24,pick_up,toyota,hilux,black,diesel,terengganu
2025-02-24,pick_up,toyota,hilux,white,greendiesel,selangor
2025-02-24,pick_up,toyota,hilux,brown,diesel,melaka
2025-02-24,pick_up,toyota,hilux,brown,greendiesel,pulau pinang
2025-02-24,pick_up,toyota,hilux,black,diesel,w.p. kuala lumpur
2025-02-24,pick_up,toyota,hilux,silver,greendiesel,selangor
2025-02-24,pick_up,toyota,hilux,white,diesel,terengganu
2025-02-24,pick_up,toyota,hilux,silver,diesel,perak
2025-02-24,motokar_pelbagai_utiliti,toyota,innova,black,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,innova,silver,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,innova,white,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,innova,grey,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,innova,brown,petrol,rakan niaga
2025-02-24,jip,toyota,land cruiser,white,petrol,pulau pinang
2025-02-24,window_van,toyota,roomy,white,petrol,sabah
2025-02-24,motokar,toyota,supra,white,petrol,selangor
2025-02-24,window_van,toyota,vellfire,black,petrol,w.p. kuala lumpur
2025-02-24,window_van,toyota,vellfire,black,petrol,rakan niaga
2025-02-24,window_van,toyota,vellfire,black,petrol,selangor
2025-02-24,window_van,toyota,vellfire,white,petrol,rakan niaga
2025-02-24,window_van,toyota,vellfire,white,petrol,selangor
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,white,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,red,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,black,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,grey,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,silver,petrol,pahang
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,blue,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,silver,petrol,rakan niaga
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,blue,petrol,kedah
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,red,petrol,kedah
2025-02-24,motokar_pelbagai_utiliti,toyota,veloz,red,petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,vios,silver,petrol,rakan niaga
2025-02-24,motokar,toyota,vios,white,petrol,rakan niaga
2025-02-24,motokar,toyota,vios,red,petrol,rakan niaga
2025-02-24,motokar,toyota,vios,black,petrol,rakan niaga
2025-02-24,motokar,toyota,vios,black,petrol,selangor
2025-02-24,motokar,toyota,vios,blue,petrol,rakan niaga
2025-02-24,motokar,toyota,vios,grey,petrol,rakan niaga
2025-02-24,motokar,toyota,vios,white,hybrid_petrol,rakan niaga
2025-02-24,motokar,toyota,vios,blue,petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,vios,silver,petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,vios,black,petrol,johor
2025-02-24,motokar,toyota,vios,black,hybrid_petrol,rakan niaga
2025-02-24,motokar,toyota,vios,white,petrol,negeri sembilan
2025-02-24,motokar,toyota,vios,black,petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,vios,white,petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,vios,red,petrol,w.p. kuala lumpur
2025-02-24,motokar,toyota,vios,black,petrol,negeri sembilan
2025-02-24,motokar,toyota,vios,red,petrol,selangor
2025-02-24,window_van,toyota,voxy,white,petrol,rakan niaga
2025-02-24,window_van,toyota,voxy,white,petrol,kedah
2025-02-24,window_van,toyota,voxy,black,petrol,rakan niaga
2025-02-24,motokar,toyota,yaris,silver,petrol,rakan niaga
2025-02-24,motokar,toyota,yaris,white,petrol,rakan niaga
2025-02-24,motokar,toyota,yaris,red,petrol,sabah
2025-02-24,motokar,toyota,yaris,red,petrol,rakan niaga
2025-02-24,motokar,toyota,yaris,white,petrol,w.p. kuala lumpur
2025-02-24,motokar,volkswagen,arteon,white,petrol,w.p. kuala lumpur
2025-02-24,motokar,volkswagen,arteon,blue,petrol,w.p. kuala lumpur
2025-02-24,motokar,volkswagen,arteon,white,petrol,rakan niaga
2025-02-24,motokar,volkswagen,golf,white,petrol,w.p. kuala lumpur
2025-02-24,jip,volkswagen,tiguan,black,petrol,rakan niaga
2025-02-24,jip,volvo,xc40,blue,hybrid_petrol,rakan niaga
2025-02-24,jip,volvo,xc60,blue,hybrid_petrol,rakan niaga
2025-02-24,jip,volvo,xc60,black,hybrid_petrol,rakan niaga
2025-02-24,jip,volvo,xc60,white,hybrid_petrol,rakan niaga
2025-02-24,jip,volvo,xc90,white,hybrid_petrol,rakan niaga
2025-02-24,jip,volvo,xc90,black,hybrid_petrol,rakan niaga
2025-02-24,jip,volvo,xc90,grey,hybrid_petrol,rakan niaga
2025-02-24,jip,xpeng,g6,black,electric,rakan niaga
2025-02-24,jip,xpeng,g6,white,electric,rakan niaga
2025-02-24,jip,xpeng,g6,grey,electric,rakan niaga
2025-02-24,jip,xpeng,g6,white,electric,w.p. kuala lumpur
2025-02-24,window_van,zeekr,009,white,electric,johor
2025-02-24,jip,zeekr,x,green,electric,rakan niaga
2025-02-24,jip,zeekr,x,white,electric,rakan niaga
