date_reg,type,maker,model,colour,fuel,state,modelyear,vehicleclass,enginesize,cylinders,transmission,fueltype,fuelconsumption_city,fuelconsumption_hwy,fuelconsumption_comb,fuelconsumption_comb_mpg,co2emissions
2025-01-22,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,blue,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,grey,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,red,petrol,kedah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,black,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,red,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,white,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,white,petrol,negeri sembilan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,blue,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,grey,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-22,motokar,honda,civic,grey,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,grey,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,black,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,sarawak,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,grey,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,black,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,sabah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,petrol,kedah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,white,petrol,kedah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,hybrid_petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,blue,hybrid_petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,honda,civic,red,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,black,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,red,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,silver,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,red,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,grey,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,red,hybrid_petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,blue,hybrid_petrol,pahang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,blue,petrol,pahang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,grey,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,honda,civic,grey,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-25,motokar,honda,civic,grey,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-26,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-26,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,blue,hybrid_petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,grey,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,grey,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,black,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,grey,petrol,sabah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,white,petrol,sabah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,blue,petrol,kelantan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-27,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,petrol,terengganu,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,grey,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,black,petrol,terengganu,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,red,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-28,motokar,honda,civic,white,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,white,hybrid_petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,grey,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,white,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,red,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-01-31,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-01,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-01,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,grey,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-03,motokar,honda,civic,black,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,grey,hybrid_petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,white,petrol,kedah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,blue,petrol,perak,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,silver,petrol,terengganu,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-04,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,white,petrol,melaka,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,white,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-05,motokar,honda,civic,white,petrol,kedah,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,white,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,red,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,white,petrol,sarawak,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-06,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,white,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,white,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,grey,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-07,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-08,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-08,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-08,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-09,motokar,honda,civic,white,petrol,terengganu,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,red,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,blue,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,grey,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,blue,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,grey,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,black,petrol,pulau pinang,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,white,hybrid_petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,black,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,blue,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,white,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-10,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,blue,petrol,perlis,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,white,petrol,kelantan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,red,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,black,petrol,kelantan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-11,motokar,honda,civic,white,petrol,sarawak,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,grey,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,white,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,blue,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,blue,petrol,negeri sembilan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,blue,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,blue,petrol,johor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-12,motokar,honda,civic,grey,petrol,w.p. kuala lumpur,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,white,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,blue,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,black,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,blue,petrol,kelantan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,red,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,white,hybrid_petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,grey,petrol,rakan niaga,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,white,petrol,kelantan,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
2025-02-13,motokar,honda,civic,white,petrol,selangor,2014,compact,1.8,4,av,x,7.9,6.0,7.0,40,161
